"CALL_ID","C_DAY","C_MONTH","C_YEAR","C_HOUR","C_MINUTE","SERVICE_NUMBER#","QUEUE","ADMIN_STATUS","OPERATION_STATUS","ACCOUNT_ID#","Language_chosen","CALLTYPE"
479157579,"10",December,"2021","14","55",501993039,Other,,,107530000022606801,Arabic,Technical
385056391,"04",March,"2021","17","44",503383529,Other,,,102112230001621399,Arabic,Technical
499740284,"11",February,"2022","12","48",226236863,Other,enabled,up,113142230003804091,Arabic,Technical
465980416,"27",October,"2021","14","31",504705863,XDSL,disabled,disabled,115162230006255010,Arabic,Technical
410331888,"03",February,"2021","22","11",481989598,Other,enabled,up,105240000030293290,Arabic,Technical
444649678,"16",August,"2021","18","49",226880997,Other,,,111782230003197618,Other,Technical
425475285,"19",June,"2021","15","37",483755728,Other,,,108750000023318628,Arabic,Technical
504332466,"25",February,"2022","11","59",237920568,Other,enabled,down,116170000029923275,Arabic,Technical
458727984,"02",October,"2021","22","08",244291173,Other,,,113170000023407402,Arabic,Technical
144289267,"22","06","2023","21","22",623552495,Other,,,112542230005110545,Arabic,
500227467,"12",February,"2022","22","07",222747285,XDSL,enabled,up,111292230001587752,Arabic,Technical
85108449,"13","02","2023","18","01",227107140,Other,,,112742230002652165,Arabic,
426776573,"21",June,"2021","14","11",34387660,Other,,,111962230005376245,Arabic,Technical
431857471,"04",July,"2021","23","57",33215327,Other,,,114430000111569402,Arabic,Technical
413553875,"24",May,"2021","18","08",553612882,XDSL,,,115202230003267155,Arabic,Technical
403756733,"22",April,"2021","19","16",233740866,Other,,,104662230005729238,Arabic,Technical
420157130,"12",June,"2021","20","51",34984184,Technical,,,110912230001253318,Arabic,Technical
431001007,"02",July,"2021","12","55",404323169,Other,enabled,up,106650000085915005,Arabic,Technical
504495785,"25",February,"2022","20","11",232967189,XDSL,enabled,up,111962230008160826,Arabic,Sales
372255170,"16","11","2024","22","51",238343753,Other,,,133940000103302536,Arabic,
491706310,"18",January,"2022","11","43",952552522,Other,,,110990000056472507,Arabic,Technical
370603832,"13","11","2024","16","53",402401454,Other,,,136460000101321708,Arabic,
470313660,"10",November,"2021","12","20",227228415,Other,,,114020000050225516,Arabic,Technical
400163959,"03",January,"2021","15","14",884595379,Other,enabled,up,106670000044795828,Arabic,Technical
486574394,"01",January,"2022","15","23",227658279,Other,,,112442230006523418,Arabic,Sales
389461661,"18",March,"2021","16","13",236956530,Other,,,105580000021952994,Arabic,Technical
513750644,"24",March,"2022","20","24",404627049,XDSL,enabled,up,113362230006220833,Arabic,Sales
388525099,"15",March,"2021","18","49",552318323,Other,,,100522230003389661,Arabic,Technical
416858021,"04",June,"2021","10","52",881995032,Other,,,103062230007698447,Arabic,Technical
451890406,"12",September,"2021","18","35",934841136,Other,,,110040000061193397,Arabic,Technical
434053071,"07","03","2025","15","50",862055531,Other,,,103790000081527351,Arabic,
476526411,"01",December,"2021","13","06",224142868,Other,enabled,up,112692230004657890,Arabic,Technical
520091312,"10",April,"2022","16","35",502052465,Other,,,110962230007531181,Arabic,Technical
385346912,"05",March,"2021","18","45",503383529,Other,,,102112230001621399,Arabic,Technical
389051474,"17",March,"2021","08","00",504811261,Other,,,110500000018067506,Arabic,Technical
369057899,"10","11","2024","12","48",504651474,Other,,,111502230006384198,Arabic,
472257931,"16",November,"2021","22","27",552471251,Other,,,121710000046174258,Arabic,Technical
376225499,"25","11","2024","11","58",863372872,Other,,,135480000101317830,Arabic,
456672110,"27",September,"2021","15","15",237615908,Other,,,112352230003060594,Arabic,Technical
474066308,"22",November,"2021","22","54",237127604,XDSL,enabled,down,113662230000802298,Arabic,Technical
450064756,"05",September,"2021","18","04",226220085,Other,enabled,up,114522230004898385,Arabic,Technical
422507056,"15",June,"2021","20","14",452843184,Other,,,111402230007063988,Arabic,Technical
405804226,"19",January,"2021","16","20",225329783,Other,enabled,up,114762230005908236,Arabic,Technical
472385034,"17",November,"2021","14","09",482442930,Other,enabled,up,100540000017245077,Arabic,Technical
387107901,"11",March,"2021","00","08",501972154,Other,,,115452230004243867,Arabic,Technical
535361547,"26",May,"2022","21","43",552534267,XDSL,enabled,down,107760000033362486,Arabic,Sales
393155638,"28",March,"2021","22","30",244828735,Other,,,118330000034189460,Arabic,Technical
465127788,"24",October,"2021","17","33",242356582,XDSL,enabled,up,113602230006444100,Arabic,Technical
78419445,"30","01","2023","19","53",35081770,Other,,,103120000085010488,Arabic,
507584183,"07",March,"2022","15","16",133275290,Other,,,111022230007283176,Other,Technical
477562628,"04",December,"2021","22","38",34964532,XDSL,enabled,up,115730000053467308,Arabic,Technical
405170341,"17",January,"2021","16","10",243012308,XDSL,enabled,up,106502230003722984,Arabic,Technical
459347736,"04",October,"2021","19","17",453780234,XDSL,enabled,up,101540000033538851,Arabic,Technical
402759159,"19",April,"2021","19","55",882269463,Other,,,109762230007847642,Arabic,Technical
430694702,"01",July,"2021","13","24",237730606,Other,enabled,up,108080000024966715,Arabic,Technical
402718049,"19",April,"2021","17","30",233495394,Sales,,,112670000061365674,Arabic,Sales
415916260,"20",February,"2021","12","19",503692499,Other,enabled,down,108790000016735830,Arabic,Technical
388523795,"15",March,"2021","18","43",552318323,Other,,,100522230003389661,Arabic,Technical
471160845,"13",November,"2021","12","08",453250451,Other,enabled,up,118570000036817235,Arabic,Technical
408433827,"07",May,"2021","14","44",483860735,XDSL,,,113522230007437924,Arabic,Technical
440280910,"01",August,"2021","21","37",238015929,XDSL,enabled,up,104910000095893520,Arabic,Technical
437194958,"22",July,"2021","03","15",236653678,XDSL,enabled,down,105250000032829069,Arabic,Technical
393987569,"30",March,"2021","18","17",553092610,Other,,,108410000020022382,Arabic,Technical
447902457,"28",August,"2021","19","27",236770049,XDSL,enabled,up,105080000103249136,Arabic,Sales
386095483,"07",March,"2021","23","57",862054261,Other,,,116382230007182026,Arabic,Technical
447779962,"28",August,"2021","11","37",227069152,Other,enabled,up,107480000030302865,Arabic,Technical
385434682,"05",March,"2021","23","26",683246945,XDSL,,,112622230002166769,Arabic,Technical
422982962,"16",June,"2021","12","31",227224507,XDSL,,,102350000034038345,Arabic,Technical
495898137,"31",January,"2022","11","52",502282072,Other,enabled,down,111792230007099855,Arabic,Technical
492178262,"19",January,"2022","18","25",34946243,Other,enabled,up,110932230003885029,Arabic,Technical
542046187,"14",June,"2022","12","38",504434917,Other,,,115792230007099830,Other,Technical
460626331,"08",October,"2021","22","15",226279248,Other,,,115572230006855454,Arabic,Technical
402625858,"10",January,"2021","14","01",503835544,Other,enabled,up,100160000020281315,Arabic,Technical
433500653,"09",July,"2021","18","16",573512564,Other,,,115590000122486474,Arabic,Technical
536063435,"28",May,"2022","21","39",237620544,XDSL,enabled,down,111082230000784524,Arabic,Sales
426989955,"21",June,"2021","17","52",504214813,XDSL,,,112002230005016708,Arabic,Technical
507934599,"08",March,"2022","16","08",225976883,Other,enabled,down,115922230006002184,Arabic,Technical
542203224,"14",June,"2022","19","59",683400889,XDSL,enabled,up,109450000027232376,Arabic,Technical
316647607,"31","07","2024","20","48",963241608,Other,,,112132230005278162,Arabic,
415335151,"18",February,"2021","15","27",452330506,Other,enabled,down,108410000086956187,Arabic,Technical
388040812,"14",March,"2021","11","24",222483518,XDSL,,,111402230001075099,Arabic,Technical
508967287,"11",March,"2022","16","36",863724470,Other,enabled,up,109810000118278713,Arabic,Technical
393948152,"30",March,"2021","17","13",553271547,Other,,,101070000018496307,Arabic,Technical
458059332,"01",October,"2021","08","04",483756872,XDSL,enabled,up,113860000022630401,Arabic,Sales
519078015,"07",April,"2022","07","05",683400516,Other,enabled,down,115010000023473699,Arabic,Technical
413606056,"24",May,"2021","20","57",404511647,XDSL,,,103130000027581679,Arabic,Technical
416548246,"22",February,"2021","01","56",225973042,Other,,,114142230003339288,Arabic,Technical
534326941,"23",May,"2022","22","32",573477142,Other,,,116352230004261604,Other,Technical
414913771,"29",May,"2021","00","10",35781316,Other,,,114470000121076883,Arabic,Technical
237924934,"30","12","2023","15","44",623431614,Other,,,125880000090062641,Arabic,
393532583,"29",March,"2021","19","57",244640008,XDSL,,,103670000098624400,Arabic,Technical
473299835,"20",November,"2021","17","23",235319858,Other,enabled,up,115630000034760795,Arabic,Technical
393030716,"28",March,"2021","18","47",228836353,Other,,,100570000095535632,Arabic,Technical
408275585,"28",January,"2021","15","51",502320166,XDSL,enabled,up,111122230007042700,Arabic,Technical
403015201,"20",April,"2021","15","53",224622521,Other,,,111982230004362598,Arabic,Technical
408397325,"07",May,"2021","12","44",233621536,XDSL,,,109940000017339872,Arabic,Technical
412336803,"20",May,"2021","15","29",884400948,Other,,,115902230006819169,Arabic,Technical
448528449,"30",August,"2021","23","05",482442930,Other,disabled,up,100540000017245077,Arabic,Technical
538330674,"03",June,"2022","20","20",237615908,Other,,,112352230003060594,Arabic,Technical
450221244,"06",September,"2021","10","55",504887881,Other,enabled,up,112080000041659693,Arabic,Technical
389297465,"17",March,"2021","22","35",504782023,Other,,,118560000035841134,Arabic,Technical
465984883,"27",October,"2021","14","39",504705863,XDSL,disabled,disabled,115162230006255010,Arabic,Technical
200189761,"09","10","2023","22","36",473733127,Other,,,125720000089755317,Arabic,
401571289,"16",April,"2021","02","48",482121139,Other,,,104950000035545345,Arabic,Technical
413555057,"13",February,"2021","23","27",503482038,Other,,,110640000021471680,Arabic,Technical
392407439,"26",March,"2021","21","27",238500806,Other,,,111550000073903646,Arabic,Technical
429564643,"28",June,"2021","14","58",35747888,Other,,,103272230000344418,Arabic,Technical
410054436,"12",May,"2021","16","21",242179899,Other,,,115652230003605272,Arabic,Technical
384204070,"02",March,"2021","09","15",224073229,XDSL,,,112842230000269673,Arabic,Technical
519228570,"07",April,"2022","19","15",35066878,XDSL,enabled,up,106490000026876488,Arabic,Sales
42142746,"28","09","2022","23","24",502130776,Other,,,113192230002269799,Other,
470012983,"09",November,"2021","11","29",552771769,Other,,,101890000019998793,Other,Technical
409716683,"11",May,"2021","16","29",34946243,Other,,,110932230003885029,Arabic,Technical
547068578,"26",June,"2022","15","00",552341409,Other,,,111092230007014781,Arabic,Technical
414704572,"16",February,"2021","23","39",237179660,Other,disabled,down,116322230007334484,Other,Technical
408501100,"29",January,"2021","13","36",238274971,XDSL,enabled,down,116092230001129524,Arabic,Technical
441251200,"04",August,"2021","22","22",663648087,Technical,enabled,up,108780000095441841,Arabic,Technical
173187169,"14","08","2023","19","27",842338107,Other,,,115772230007344881,Arabic,
481289988,"17",December,"2021","16","47",225014049,Other,,,115232230000571189,Arabic,Technical
400152785,"03",January,"2021","14","51",33223455,Other,enabled,up,101300000033188640,Arabic,Technical
411811648,"08",February,"2021","16","24",472512629,XDSL,enabled,up,105280000026604720,Arabic,Technical
409729714,"02",February,"2021","01","32",235094548,XDSL,enabled,up,104700000029214643,Arabic,Technical
488794607,"08",January,"2022","19","18",404551082,XDSL,enabled,down,101730000028942853,Arabic,Technical
469549067,"07",November,"2021","19","54",573787762,XDSL,enabled,up,100940000015801918,Arabic,Technical
441745052,"06",August,"2021","17","58",553594306,XDSL,enabled,down,103762230007062060,Arabic,Technical
503506430,"22",February,"2022","21","19",34293479,Other,enabled,down,112190000033728955,Arabic,Technical
491466828,"17",January,"2022","14","07",233055804,XDSL,enabled,up,112050000036518549,Arabic,Sales
532374945,"18",May,"2022","12","40",683245782,XDSL,enabled,down,102900000031137475,Arabic,Technical
37336122,"29","10","2022","18","03",33159507,Other,,,137480000106428348,Arabic,
414194873,"26",May,"2021","18","41",552758008,Other,,,101750000023959664,Arabic,Technical
417072871,"23",February,"2021","16","52",32923911,Other,enabled,up,108740000018485715,Arabic,Technical
541558718,"12",June,"2022","22","21",235635504,Other,enabled,up,110540000027389678,Arabic,Technical
458665708,"02",October,"2021","20","03",402150161,XDSL,enabled,down,111552230006313320,Arabic,Technical
479271247,"10",December,"2021","21","39",226279248,Other,enabled,up,115572230006855454,Arabic,Technical
499991493,"12",February,"2022","09","17",223814971,Other,,,112740000037339036,Arabic,Technical
433009392,"08",July,"2021","00","08",224645436,XDSL,enabled,up,115772230006661309,Arabic,Sales
461900806,"13",October,"2021","17","35",504214813,XDSL,enabled,up,112002230005016708,Arabic,Technical
427549921,"22",June,"2021","12","39",228502010,XDSL,-2,-2,116010000023182760,Arabic,Sales
528532554,"06",May,"2022","14","40",553823341,Other,,,111012230007041551,Arabic,Technical
406638746,"22",January,"2021","04","51",221893685,Other,enabled,up,104180000029169203,Arabic,Technical
435858043,"17",July,"2021","13","00",227408322,Other,,,108862230001998972,Other,MobileNA
441899031,"07",August,"2021","09","49",242170809,Other,,,113902230003499447,Arabic,Technical
415369064,"18",February,"2021","16","52",226327238,Other,enabled,up,114822230006113230,Arabic,Technical
441516622,"05",August,"2021","19","52",34150398,XDSL,enabled,down,100740000108346672,Arabic,Sales
389747883,"19",March,"2021","17","49",401981411,XDSL,,,112690000078575698,Arabic,Technical
386598980,"09",March,"2021","17","33",227113561,XDSL,,,104202230003778317,Arabic,Technical
412388006,"10",February,"2021","12","30",452759177,Other,enabled,down,113162230004269807,Arabic,Technical
479132379,"10",December,"2021","13","21",403443131,Other,enabled,up,105970000042074254,Arabic,Technical
407378787,"24",January,"2021","21","14",35242512,Other,enabled,up,101860000032684884,Arabic,Technical
441130398,"04",August,"2021","15","42",453355142,XDSL,enabled,up,112622230005363088,Arabic,Technical
428132803,"23",June,"2021","22","54",35170464,Other,,,115520000037084280,Other,Technical
454959861,"22",September,"2021","20","48",882448031,Other,,,111932230006118136,Arabic,Sales
513265663,"23",March,"2022","20","49",224840866,Other,enabled,up,111682230000747823,Arabic,Technical
476092921,"29",November,"2021","21","27",237880984,XDSL,enabled,up,113870000096576879,Arabic,Sales
477569867,"04",December,"2021","23","04",35232395,Other,enabled,down,111060000054769946,Arabic,Technical
403359070,"12",January,"2021","15","51",223815275,Other,,,112192230002931128,Arabic,Technical
442328567,"08",August,"2021","17","14",233769315,XDSL,enabled,up,112532230001701559,Arabic,Technical
